Date,Site,PAR
2008-05-01,BP03,9.741997718811035
2008-05-01,BP05,10.131997108459473
2008-05-01,BP06,10.245997428894043
2008-05-01,BP08,9.929997444152832
2008-05-01,BP10,9.471997261047363
2008-05-01,BP13,9.58399772644043
2008-05-01,BP14,9.59399700164795
2008-05-01,LH01,9.59399700164795
2008-05-01,LH02,9.59399700164795
2008-05-01,LH07,9.325997352600098
2008-05-01,LH10,9.077997207641602
2008-05-01,PB02,10.131997108459473
2008-05-01,PB03,9.59399700164795
2008-05-01,PB10,9.59399700164795
2008-05-01,PB11,10.131997108459473
2008-05-01,PL02,9.251996994018555
2008-05-01,PL03,9.251996994018555
2008-05-01,PL14,9.741997718811035
2008-05-01,PL16,9.741997718811035
2008-06-01,BP01,10.063997268676758
2008-06-01,BP02,10.051997184753418
2008-06-01,BP03,10.051997184753418
2008-06-01,BP05,10.057997703552246
2008-06-01,BP06,10.175997734069824
2008-06-01,BP08,10.141997337341309
2008-06-01,BP10,9.745997428894043
2008-06-01,BP13,10.491997718811035
2008-06-01,BP14,10.3879976272583
2008-06-01,LH01,10.3879976272583
2008-06-01,LH02,10.3879976272583
2008-06-01,LH07,9.987997055053711
2008-06-01,LH10,10.089997291564941
2008-06-01,PB02,10.057997703552246
2008-06-01,PB03,10.031997680664062
2008-06-01,PB10,10.031997680664062
2008-06-01,PB11,10.057997703552246
2008-06-01,PL02,10.063997268676758
2008-06-01,PL03,10.063997268676758
2008-06-01,PL14,10.051997184753418
2008-06-01,PL16,10.051997184753418
2008-07-01,BP01,17.033998489379883
2008-07-01,BP02,17.301998138427734
2008-07-01,BP03,17.301998138427734
2008-07-01,BP05,17.49599838256836
2008-07-01,BP06,17.609996795654297
2008-07-01,BP08,17.46599769592285
2008-07-01,BP10,16.617998123168945
2008-07-01,BP13,17.527997970581055
2008-07-01,BP14,17.47199821472168
2008-07-01,LH01,17.47199821472168
2008-07-01,LH02,17.47199821472168
2008-07-01,LH07,16.637998580932617
2008-07-01,LH10,17.05999755859375
2008-07-01,PB02,17.49599838256836
2008-07-01,PB03,17.39999771118164
2008-07-01,PB10,17.39999771118164
2008-07-01,PB11,17.49599838256836
2008-07-01,PL02,17.033998489379883
2008-07-01,PL03,17.033998489379883
2008-07-01,PL14,17.301998138427734
2008-07-01,PL16,17.301998138427734
2008-08-01,BP01,26.481998443603516
2008-08-01,BP02,27.307998657226562
2008-08-01,BP03,27.307998657226562
2008-08-01,BP05,27.983997344970703
2008-08-01,BP06,28.21599769592285
2008-08-01,BP08,27.7239990234375
2008-08-01,BP10,27.299997329711914
2008-08-01,BP13,26.90799903869629
2008-08-01,BP14,26.329998016357422
2008-08-01,LH01,26.329998016357422
2008-08-01,LH02,26.329998016357422
2008-08-01,LH07,26.073997497558594
2008-08-01,LH10,26.26399803161621
2008-08-01,PB02,27.983997344970703
2008-08-01,PB03,27.411998748779297
2008-08-01,PB10,27.411998748779297
2008-08-01,PB11,27.983997344970703
2008-08-01,PL02,26.481998443603516
2008-08-01,PL03,26.481998443603516
2008-08-01,PL14,27.307998657226562
2008-08-01,PL16,27.307998657226562
2008-09-01,BP01,39.736000061035156
2008-09-01,BP02,39.99599838256836
2008-09-01,BP03,39.99599838256836
2008-09-01,BP05,40.43000030517578
2008-09-01,BP06,41.16999816894531
2008-09-01,BP08,40.28199768066406
2008-09-01,BP10,40.237998962402344
2008-09-01,BP13,39.40399932861328
2008-09-01,BP14,39.54999923706055
2008-09-01,LH01,39.54999923706055
2008-09-01,LH02,39.54999923706055
2008-09-01,LH07,40.01599884033203
2008-09-01,LH10,40.00600051879883
2008-09-01,PB02,40.43000030517578
2008-09-01,PB03,40.93199920654297
2008-09-01,PB10,40.93199920654297
2008-09-01,PB11,40.43000030517578
2008-09-01,PL02,39.736000061035156
2008-09-01,PL03,39.736000061035156
2008-09-01,PL14,39.99599838256836
2008-09-01,PL16,39.99599838256836
2008-10-01,BP01,43.37799835205078
2008-10-01,BP02,44.119998931884766
2008-10-01,BP03,44.119998931884766
2008-10-01,BP05,44.56999969482422
2008-10-01,BP06,44.981998443603516
2008-10-01,BP08,44.8859977722168
2008-10-01,BP10,43.79199981689453
2008-10-01,BP13,43.69599914550781
2008-10-01,BP14,42.95000076293945
2008-10-01,LH01,42.95000076293945
2008-10-01,LH02,42.95000076293945
2008-10-01,LH07,43.731998443603516
2008-10-01,LH10,42.60199737548828
2008-10-01,PB02,44.56999969482422
2008-10-01,PB03,45.86000061035156
2008-10-01,PB10,45.86000061035156
2008-10-01,PB11,44.56999969482422
2008-10-01,PL02,43.37799835205078
2008-10-01,PL03,43.37799835205078
2008-10-01,PL14,44.119998931884766
2008-10-01,PL16,44.119998931884766
2008-11-01,BP01,46.25
2008-11-01,BP02,47.21999740600586
2008-11-01,BP03,47.21999740600586
2008-11-01,BP05,47.625999450683594
2008-11-01,BP06,47.31599807739258
2008-11-01,BP08,47.15399932861328
2008-11-01,BP10,46.41600036621094
2008-11-01,BP13,47.301998138427734
2008-11-01,BP14,47.38199996948242
2008-11-01,LH01,47.38199996948242
2008-11-01,LH02,47.38199996948242
2008-11-01,LH07,48.827999114990234
2008-11-01,LH10,47.987998962402344
2008-11-01,PB02,47.625999450683594
2008-11-01,PB03,47.029998779296875
2008-11-01,PB10,47.029998779296875
2008-11-01,PB11,47.625999450683594
2008-11-01,PL02,46.25
2008-11-01,PL03,46.25
2008-11-01,PL14,47.21999740600586
2008-11-01,PL16,47.21999740600586
2008-12-01,BP01,46.689998626708984
2008-12-01,BP02,48.11399841308594
2008-12-01,BP03,48.11399841308594
2008-12-01,BP05,49.1359977722168
2008-12-01,BP06,49.83399963378906
2008-12-01,BP08,50.263999938964844
2008-12-01,BP10,51.35599899291992
2008-12-01,BP13,48.41999816894531
2008-12-01,BP14,47.709999084472656
2008-12-01,LH01,47.709999084472656
2008-12-01,LH02,47.709999084472656
2008-12-01,LH07,46.22599792480469
2008-12-01,LH10,45.59000015258789
2008-12-01,PB02,49.1359977722168
2008-12-01,PB03,49.22599792480469
2008-12-01,PB10,49.22599792480469
2008-12-01,PB11,49.1359977722168
2008-12-01,PL02,46.689998626708984
2008-12-01,PL03,46.689998626708984
2008-12-01,PL14,48.11399841308594
2008-12-01,PL16,48.11399841308594
2009-01-01,BP01,35.47200012207031
2009-01-01,BP02,36.025997161865234
2009-01-01,BP03,36.025997161865234
2009-01-01,BP05,36.365997314453125
2009-01-01,BP06,36.56399917602539
2009-01-01,BP08,35.66999816894531
2009-01-01,BP10,34.4379997253418
2009-01-01,BP13,36.46799850463867
2009-01-01,BP14,36.349998474121094
2009-01-01,LH01,36.349998474121094
2009-01-01,LH02,36.349998474121094
2009-01-01,LH07,36.58599853515625
2009-01-01,LH10,36.76199722290039
2009-01-01,PB02,36.365997314453125
2009-01-01,PB03,35.01799774169922
2009-01-01,PB10,35.01799774169922
2009-01-01,PB11,36.365997314453125
2009-01-01,PL02,35.47200012207031
2009-01-01,PL03,35.47200012207031
2009-01-01,PL14,36.025997161865234
2009-01-01,PL16,36.025997161865234
2009-02-01,BP01,34.577999114990234
2009-02-01,BP02,34.9739990234375
2009-02-01,BP03,34.9739990234375
2009-02-01,BP05,35.08399963378906
2009-02-01,BP06,35.099998474121094
2009-02-01,BP08,35.37199783325195
2009-02-01,BP10,34.029998779296875
2009-02-01,BP13,34.817996978759766
2009-02-01,BP14,34.28999710083008
2009-02-01,LH01,34.28999710083008
2009-02-01,LH02,34.28999710083008
2009-02-01,LH07,33.60599899291992
2009-02-01,LH10,33.69199752807617
2009-02-01,PB02,35.08399963378906
2009-02-01,PB03,35.63800048828125
2009-02-01,PB10,35.63800048828125
2009-02-01,PB11,35.08399963378906
2009-02-01,PL02,34.577999114990234
2009-02-01,PL03,34.577999114990234
2009-02-01,PL14,34.9739990234375
2009-02-01,PL16,34.9739990234375
2009-03-01,BP01,20.33399772644043
2009-03-01,BP02,20.347997665405273
2009-03-01,BP03,20.347997665405273
2009-03-01,BP05,20.42599868774414
2009-03-01,BP06,20.37599754333496
2009-03-01,BP08,19.865997314453125
2009-03-01,BP10,18.689998626708984
2009-03-01,BP13,19.691997528076172
2009-03-01,BP14,20.071998596191406
2009-03-01,LH01,20.071998596191406
2009-03-01,LH02,20.071998596191406
2009-03-01,LH07,20.74399757385254
2009-03-01,LH10,20.38199806213379
2009-03-01,PB02,20.42599868774414
2009-03-01,PB03,20.203998565673828
2009-03-01,PB10,20.203998565673828
2009-03-01,PB11,20.42599868774414
2009-03-01,PL02,20.33399772644043
2009-03-01,PL03,20.33399772644043
2009-03-01,PL14,20.347997665405273
2009-03-01,PL16,20.347997665405273
2009-04-01,BP01,12.74999713897705
2009-04-01,BP02,12.959997177124023
2009-04-01,BP03,12.959997177124023
2009-04-01,BP05,13.019997596740723
2009-04-01,BP06,12.775997161865234
2009-04-01,BP08,12.903997421264648
2009-04-01,BP10,12.587997436523438
2009-04-01,BP13,12.663997650146484
2009-04-01,BP14,12.57199764251709
2009-04-01,LH01,12.57199764251709
2009-04-01,LH02,12.57199764251709
2009-04-01,LH07,12.789997100830078
2009-04-01,LH10,12.651997566223145
2009-04-01,PB02,13.019997596740723
2009-04-01,PB03,13.69599723815918
2009-04-01,PB10,13.69599723815918
2009-04-01,PB11,13.019997596740723
2009-04-01,PL02,12.74999713897705
2009-04-01,PL03,12.74999713897705
2009-04-01,PL14,12.959997177124023
2009-04-01,PL16,12.959997177124023
2009-05-01,BP01,9.225996971130371
2009-05-01,BP02,9.543997764587402
2009-05-01,BP03,9.543997764587402
2009-05-01,BP05,9.755997657775879
2009-05-01,BP06,9.817996978759766
2009-05-01,BP08,9.83399772644043
2009-05-01,BP10,9.591997146606445
2009-05-01,BP13,9.70799732208252
2009-05-01,BP14,9.4499969482421875
2009-05-01,LH01,9.4499969482421875
2009-05-01,LH02,9.4499969482421875
2009-05-01,LH07,9.46999740600586
2009-05-01,LH10,9.255997657775879
2009-05-01,PB02,9.755997657775879
2009-05-01,PB03,9.139997482299805
2009-05-01,PB10,9.139997482299805
2009-05-01,PB11,9.755997657775879
2009-05-01,PL02,9.225996971130371
2009-05-01,PL03,9.225996971130371
2009-05-01,PL14,9.543997764587402
2009-05-01,PL16,9.543997764587402
2009-06-01,BP01,12.277997016906738
2009-06-01,BP02,12.381997108459473
2009-06-01,BP03,12.381997108459473
2009-06-01,BP05,12.475997924804688
2009-06-01,BP06,12.52399730682373
2009-06-01,BP08,12.437997817993164
2009-06-01,BP10,12.447997093200684
2009-06-01,BP13,12.567997932434082
2009-06-01,BP14,11.975997924804688
2009-06-01,LH01,11.975997924804688
2009-06-01,LH02,11.975997924804688
2009-06-01,LH07,11.791997909545898
2009-06-01,LH10,11.729997634887695
2009-06-01,PB02,12.475997924804688
2009-06-01,PB03,12.063997268676758
2009-06-01,PB10,12.063997268676758
2009-06-01,PB11,12.475997924804688
2009-06-01,PL02,12.277997016906738
2009-06-01,PL03,12.277997016906738
2009-06-01,PL14,12.381997108459473
2009-06-01,PL16,12.381997108459473
2009-07-01,BP01,17.573997497558594
2009-07-01,BP02,17.589998245239258
2009-07-01,BP03,17.589998245239258
2009-07-01,BP05,17.64799690246582
2009-07-01,BP06,17.777997970581055
2009-07-01,BP08,17.617998123168945
2009-07-01,BP10,17.681997299194336
2009-07-01,BP13,18.031997680664063
2009-07-01,BP14,17.681997299194336
2009-07-01,LH01,17.681997299194336
2009-07-01,LH02,17.681997299194336
2009-07-01,LH07,17.657997131347656
2009-07-01,LH10,17.813997268676758
2009-07-01,PB02,17.64799690246582
2009-07-01,PB03,17.315998077392578
2009-07-01,PB10,17.315998077392578
2009-07-01,PB11,17.64799690246582
2009-07-01,PL02,17.573997497558594
2009-07-01,PL03,17.573997497558594
2009-07-01,PL14,17.589998245239258
2009-07-01,PL16,17.589998245239258
2009-08-01,BP01,26.105998992919922
2009-08-01,BP02,25.999998092651367
2009-08-01,BP03,25.999998092651367
2009-08-01,BP05,25.729997634887695
2009-08-01,BP06,25.249998092651367
2009-08-01,BP08,26.15799903869629
2009-08-01,BP10,26.40599822998047
2009-08-01,BP13,26.659997940063477
2009-08-01,BP14,26.15799903869629
2009-08-01,LH01,26.15799903869629
2009-08-01,LH02,26.15799903869629
2009-08-01,LH07,26.33599853515625
2009-08-01,LH10,26.19599723815918
2009-08-01,PB02,25.729997634887695
2009-08-01,PB03,25.619998931884766
2009-08-01,PB10,25.619998931884766
2009-08-01,PB11,25.729997634887695
2009-08-01,PL02,26.105998992919922
2009-08-01,PL03,26.105998992919922
2009-08-01,PL14,25.999998092651367
2009-08-01,PL16,25.999998092651367
2009-09-01,BP01,39.097999572753906
2009-09-01,BP02,39.18199920654297
2009-09-01,BP03,39.18199920654297
2009-09-01,BP05,39.29800033569336
2009-09-01,BP06,39.48999786376953
2009-09-01,BP08,39.94599914550781
2009-09-01,BP10,39.72200012207031
2009-09-01,BP13,39.641998291015625
2009-09-01,BP14,39.12799835205078
2009-09-01,LH01,39.12799835205078
2009-09-01,LH02,39.12799835205078
2009-09-01,LH07,38.79800033569336
2009-09-01,LH10,39.36199951171875
2009-09-01,PB02,39.29800033569336
2009-09-01,PB03,38.854000091552734
2009-09-01,PB10,38.854000091552734
2009-09-01,PB11,39.29800033569336
2009-09-01,PL02,39.097999572753906
2009-09-01,PL03,39.097999572753906
2009-09-01,PL14,39.18199920654297
2009-09-01,PL16,39.18199920654297
2009-10-01,BP01,49.23999786376953
2009-10-01,BP02,50.529998779296875
2009-10-01,BP03,50.529998779296875
2009-10-01,BP05,50.99800109863281
2009-10-01,BP06,50.60599899291992
2009-10-01,BP08,50.52399826049805
2009-10-01,BP10,48.13399887084961
2009-10-01,BP13,50.16999816894531
2009-10-01,BP14,48.7339973449707
2009-10-01,LH01,48.7339973449707
2009-10-01,LH02,48.7339973449707
2009-10-01,LH07,47.145999908447266
2009-10-01,LH10,47.95399856567383
2009-10-01,PB02,50.99800109863281
2009-10-01,PB03,49.742000579833984
2009-10-01,PB10,49.742000579833984
2009-10-01,PB11,50.99800109863281
2009-10-01,PL02,49.23999786376953
2009-10-01,PL03,49.23999786376953
2009-10-01,PL14,50.529998779296875
2009-10-01,PL16,50.529998779296875
2009-11-01,BP01,50.70199966430664
2009-11-01,BP02,51.17799758911133
2009-11-01,BP03,51.17799758911133
2009-11-01,BP05,51.2760009765625
2009-11-01,BP06,51.20399856567383
2009-11-01,BP08,50.55799865722656
2009-11-01,BP10,50.263999938964844
2009-11-01,BP13,50.57600021362305
2009-11-01,BP14,49.891998291015625
2009-11-01,LH01,49.891998291015625
2009-11-01,LH02,49.891998291015625
2009-11-01,LH07,49.99800109863281
2009-11-01,LH10,49.35599899291992
2009-11-01,PB02,51.2760009765625
2009-11-01,PB03,52.253997802734375
2009-11-01,PB10,52.253997802734375
2009-11-01,PB11,51.2760009765625
2009-11-01,PL02,50.70199966430664
2009-11-01,PL03,50.70199966430664
2009-11-01,PL14,51.17799758911133
2009-11-01,PL16,51.17799758911133
2009-12-01,BP01,43.055999755859375
2009-12-01,BP02,42.09600067138672
2009-12-01,BP03,42.09600067138672
2009-12-01,BP05,41.071998596191406
2009-12-01,BP06,39.92799758911133
2009-12-01,BP08,40.39999771118164
2009-12-01,BP10,39.00199890136719
2009-12-01,BP13,42.17399978637695
2009-12-01,BP14,42.625999450683594
2009-12-01,LH01,42.625999450683594
2009-12-01,LH02,42.625999450683594
2009-12-01,LH07,45.65599822998047
2009-12-01,LH10,44.77799987792969
2009-12-01,PB02,41.071998596191406
2009-12-01,PB03,41.47800064086914
2009-12-01,PB10,41.47800064086914
2009-12-01,PB11,41.071998596191406
2009-12-01,PL02,43.055999755859375
2009-12-01,PL03,43.055999755859375
2009-12-01,PL14,42.09600067138672
2009-12-01,PL16,42.09600067138672
2010-01-01,BP01,45.00199890136719
2010-01-01,BP02,45.124000549316406
2010-01-01,BP03,45.124000549316406
2010-01-01,BP05,45.2239990234375
2010-01-01,BP06,45.3120002746582
2010-01-01,BP08,44.90999984741211
2010-01-01,BP10,44.35199737548828
2010-01-01,BP13,45.33599853515625
2010-01-01,BP14,45.26799774169922
2010-01-01,LH01,45.26799774169922
2010-01-01,LH02,45.26799774169922
2010-01-01,LH07,45.263999938964844
2010-01-01,LH10,45.52000045776367
2010-01-01,PB02,45.2239990234375
2010-01-01,PB03,45.51199722290039
2010-01-01,PB10,45.51199722290039
2010-01-01,PB11,45.2239990234375
2010-01-01,PL02,45.00199890136719
2010-01-01,PL03,45.00199890136719
2010-01-01,PL14,45.124000549316406
2010-01-01,PL16,45.124000549316406
2010-02-01,BP01,29.597997665405273
2010-02-01,BP02,29.887998580932617
2010-02-01,BP03,29.887998580932617
2010-02-01,BP05,30.08399772644043
2010-02-01,BP06,30.15399742126465
2010-02-01,BP08,30.89999771118164
2010-02-01,BP10,30.827999114990234
2010-02-01,BP13,30.15599822998047
2010-02-01,BP14,29.829998016357422
2010-02-01,LH01,29.829998016357422
2010-02-01,LH02,29.829998016357422
2010-02-01,LH07,29.755998611450195
2010-02-01,LH10,30.31399917602539
2010-02-01,PB02,30.08399772644043
2010-02-01,PB03,30.10999870300293
2010-02-01,PB10,30.10999870300293
2010-02-01,PB11,30.08399772644043
2010-02-01,PL02,29.597997665405273
2010-02-01,PL03,29.597997665405273
2010-02-01,PL14,29.887998580932617
2010-02-01,PL16,29.887998580932617
2010-03-01,BP01,20.347997665405273
2010-03-01,BP02,21.227998733520508
2010-03-01,BP03,21.227998733520508
2010-03-01,BP05,21.893997192382813
2010-03-01,BP06,22.15599822998047
2010-03-01,BP08,22.145998001098633
2010-03-01,BP10,22.10599708557129
2010-03-01,BP13,20.257997512817383
2010-03-01,BP14,20.365997314453125
2010-03-01,LH01,20.365997314453125
2010-03-01,LH02,20.365997314453125
2010-03-01,LH07,20.65599822998047
2010-03-01,LH10,20.315998077392578
2010-03-01,PB02,21.893997192382813
2010-03-01,PB03,22.579998016357422
2010-03-01,PB10,22.579998016357422
2010-03-01,PB11,21.893997192382813
2010-03-01,PL02,20.347997665405273
2010-03-01,PL03,20.347997665405273
2010-03-01,PL14,21.227998733520508
2010-03-01,PL16,21.227998733520508
2010-04-01,BP01,12.265997886657715
2010-04-01,BP02,12.331997871398926
2010-04-01,BP03,12.331997871398926
2010-04-01,BP05,12.417997360229492
2010-04-01,BP06,12.493997573852539
2010-04-01,BP08,13.065997123718262
2010-04-01,BP10,12.727997779846191
2010-04-01,BP13,12.431997299194336
2010-04-01,BP14,12.34399700164795
2010-04-01,LH01,12.34399700164795
2010-04-01,LH02,12.34399700164795
2010-04-01,LH07,12.205997467041016
2010-04-01,LH10,11.94599723815918
2010-04-01,PB02,12.417997360229492
2010-04-01,PB03,12.405997276306152
2010-04-01,PB10,12.405997276306152
2010-04-01,PB11,12.417997360229492
2010-04-01,PL02,12.265997886657715
2010-04-01,PL03,12.265997886657715
2010-04-01,PL14,12.331997871398926
2010-04-01,PL16,12.331997871398926
2010-05-01,BP01,8.795997619628906
2010-05-01,BP02,9.283997535705566
2010-05-01,BP03,9.283997535705566
2010-05-01,BP05,9.503997802734375
2010-05-01,BP06,9.367997169494629
2010-05-01,BP08,9.169997215270996
2010-05-01,BP10,8.8379974365234375
2010-05-01,BP13,9.1719970703125
2010-05-01,BP14,9.391997337341309
2010-05-01,LH01,9.391997337341309
2010-05-01,LH02,9.391997337341309
2010-05-01,LH07,9.645997047424316
2010-05-01,LH10,9.165997505187988
2010-05-01,PB02,9.503997802734375
2010-05-01,PB03,9.551997184753418
2010-05-01,PB10,9.551997184753418
2010-05-01,PB11,9.503997802734375
2010-05-01,PL02,8.795997619628906
2010-05-01,PL03,8.795997619628906
2010-05-01,PL14,9.283997535705566
2010-05-01,PL16,9.283997535705566
2010-06-01,BP01,11.577997207641602
2010-06-01,BP02,11.687997817993164
2010-06-01,BP03,11.687997817993164
2010-06-01,BP05,11.915997505187988
2010-06-01,BP06,12.2319974899292
2010-06-01,BP08,12.237997055053711
2010-06-01,BP10,11.955997467041016
2010-06-01,BP13,12.131997108459473
2010-06-01,BP14,12.049997329711914
2010-06-01,LH01,12.049997329711914
2010-06-01,LH02,12.049997329711914
2010-06-01,LH07,11.6379976272583
2010-06-01,LH10,11.377997398376465
2010-06-01,PB02,11.915997505187988
2010-06-01,PB03,11.551997184753418
2010-06-01,PB10,11.551997184753418
2010-06-01,PB11,11.915997505187988
2010-06-01,PL02,11.577997207641602
2010-06-01,PL03,11.577997207641602
2010-06-01,PL14,11.687997817993164
2010-06-01,PL16,11.687997817993164
2010-07-01,BP01,16.211997985839844
2010-07-01,BP02,16.533998489379883
2010-07-01,BP03,16.533998489379883
2010-07-01,BP05,16.661996841430664
2010-07-01,BP06,16.44599723815918
2010-07-01,BP08,16.31199836730957
2010-07-01,BP10,15.689997673034668
2010-07-01,BP13,16.689998626708984
2010-07-01,BP14,16.161996841430664
2010-07-01,LH01,16.161996841430664
2010-07-01,LH02,16.161996841430664
2010-07-01,LH07,15.34599781036377
2010-07-01,LH10,15.233997344970703
2010-07-01,PB02,16.661996841430664
2010-07-01,PB03,16.799997329711914
2010-07-01,PB10,16.799997329711914
2010-07-01,PB11,16.661996841430664
2010-07-01,PL02,16.211997985839844
2010-07-01,PL03,16.211997985839844
2010-07-01,PL14,16.533998489379883
2010-07-01,PL16,16.533998489379883
2010-08-01,BP01,26.889997482299805
2010-08-01,BP02,27.10799789428711
2010-08-01,BP03,27.10799789428711
2010-08-01,BP05,27.26399803161621
2010-08-01,BP06,27.391998291015625
2010-08-01,BP08,27.105998992919922
2010-08-01,BP10,27.13399887084961
2010-08-01,BP13,27.569997787475586
2010-08-01,BP14,27.073997497558594
2010-08-01,LH01,27.073997497558594
2010-08-01,LH02,27.073997497558594
2010-08-01,LH07,26.447998046875
2010-08-01,LH10,26.56199836730957
2010-08-01,PB02,27.26399803161621
2010-08-01,PB03,27.921998977661133
2010-08-01,PB10,27.921998977661133
2010-08-01,PB11,27.26399803161621
2010-08-01,PL02,26.889997482299805
2010-08-01,PL03,26.889997482299805
2010-08-01,PL14,27.10799789428711
2010-08-01,PL16,27.10799789428711
2010-09-01,BP01,40.27399826049805
2010-09-01,BP02,40.26799774169922
2010-09-01,BP03,40.26799774169922
2010-09-01,BP05,40.49399948120117
2010-09-01,BP06,40.8859977722168
2010-09-01,BP08,41.32999801635742
2010-09-01,BP10,41.02399826049805
2010-09-01,BP13,39.69999694824219
2010-09-01,BP14,40.215999603271484
2010-09-01,LH01,40.215999603271484
2010-09-01,LH02,40.215999603271484
2010-09-01,LH07,41.64799880981445
2010-09-01,LH10,41.013999938964844
2010-09-01,PB02,40.49399948120117
2010-09-01,PB03,41.79399871826172
2010-09-01,PB10,41.79399871826172
2010-09-01,PB11,40.49399948120117
2010-09-01,PL02,40.27399826049805
2010-09-01,PL03,40.27399826049805
2010-09-01,PL14,40.26799774169922
2010-09-01,PL16,40.26799774169922
2010-10-01,BP01,52.354000091552734
2010-10-01,BP02,52.17799758911133
2010-10-01,BP03,52.17799758911133
2010-10-01,BP05,52.24599838256836
2010-10-01,BP06,52.63199996948242
2010-10-01,BP08,51.28199768066406
2010-10-01,BP10,50.36800003051758
2010-10-01,BP13,51.939998626708984
2010-10-01,BP14,52.05999755859375
2010-10-01,LH01,52.05999755859375
2010-10-01,LH02,52.05999755859375
2010-10-01,LH07,52.242000579833984
2010-10-01,LH10,52.75
2010-10-01,PB02,52.24599838256836
2010-10-01,PB03,52.354000091552734
2010-10-01,PB10,52.354000091552734
2010-10-01,PB11,52.24599838256836
2010-10-01,PL02,52.354000091552734
2010-10-01,PL03,52.354000091552734
2010-10-01,PL14,52.17799758911133
2010-10-01,PL16,52.17799758911133
2010-11-01,BP01,50.413997650146484
2010-11-01,BP02,51.62799835205078
2010-11-01,BP03,51.62799835205078
2010-11-01,BP05,52.36399841308594
2010-11-01,BP06,52.60200119018555
2010-11-01,BP08,53.11600112915039
2010-11-01,BP10,53.354000091552734
2010-11-01,BP13,51.262001037597656
2010-11-01,BP14,48.939998626708984
2010-11-01,LH01,48.939998626708984
2010-11-01,LH02,48.939998626708984
2010-11-01,LH07,49.071998596191406
2010-11-01,LH10,50.082000732421875
2010-11-01,PB02,52.36399841308594
2010-11-01,PB03,52.439998626708984
2010-11-01,PB10,52.439998626708984
2010-11-01,PB11,52.36399841308594
2010-11-01,PL02,50.413997650146484
2010-11-01,PL03,50.413997650146484
2010-11-01,PL14,51.62799835205078
2010-11-01,PL16,51.62799835205078
2010-12-01,BP01,49.81599807739258
2010-12-01,BP02,49.790000915527344
2010-12-01,BP03,49.790000915527344
2010-12-01,BP05,49.709999084472656
2010-12-01,BP06,49.481998443603516
2010-12-01,BP08,49.63399887084961
2010-12-01,BP10,49.56399917602539
2010-12-01,BP13,50.141998291015625
2010-12-01,BP14,49.66600036621094
2010-12-01,LH01,49.66600036621094
2010-12-01,LH02,49.66600036621094
2010-12-01,LH07,50.31399917602539
2010-12-01,LH10,50.31599807739258
2010-12-01,PB02,49.709999084472656
2010-12-01,PB03,49.5260009765625
2010-12-01,PB10,49.5260009765625
2010-12-01,PB11,49.709999084472656
2010-12-01,PL02,49.81599807739258
2010-12-01,PL03,49.81599807739258
2010-12-01,PL14,49.790000915527344
2010-12-01,PL16,49.790000915527344
2011-01-01,BP01,43.1719970703125
2011-01-01,BP02,43.84199905395508
2011-01-01,BP03,43.84199905395508
2011-01-01,BP05,44.54999923706055
2011-01-01,BP06,45.52000045776367
2011-01-01,BP08,44.9640007019043
2011-01-01,BP10,44.81599807739258
2011-01-01,BP13,44.715999603271484
2011-01-01,BP14,43.775997161865234
2011-01-01,LH01,43.775997161865234
2011-01-01,LH02,43.775997161865234
2011-01-01,LH07,42.72800064086914
2011-01-01,LH10,42.84600067138672
2011-01-01,PB02,44.54999923706055
2011-01-01,PB03,43.27799987792969
2011-01-01,PB10,43.27799987792969
2011-01-01,PB11,44.54999923706055
2011-01-01,PL02,43.1719970703125
2011-01-01,PL03,43.1719970703125
2011-01-01,PL14,43.84199905395508
2011-01-01,PL16,43.84199905395508
2011-02-01,BP01,34.0620002746582
2011-02-01,BP02,34.1359977722168
2011-02-01,BP03,34.1359977722168
2011-02-01,BP05,34.104000091552734
2011-02-01,BP06,34.28999710083008
2011-02-01,BP08,33.66600036621094
2011-02-01,BP10,33.323997497558594
2011-02-01,BP13,34.55799865722656
2011-02-01,BP14,34.487998962402344
2011-02-01,LH01,34.487998962402344
2011-02-01,LH02,34.487998962402344
2011-02-01,LH07,34.769996643066406
2011-02-01,LH10,34.775997161865234
2011-02-01,PB02,34.104000091552734
2011-02-01,PB03,34.44199752807617
2011-02-01,PB10,34.44199752807617
2011-02-01,PB11,34.104000091552734
2011-02-01,PL02,34.0620002746582
2011-02-01,PL03,34.0620002746582
2011-02-01,PL14,34.1359977722168
2011-02-01,PL16,34.1359977722168
2011-03-01,BP01,20.113998413085937
2011-03-01,BP02,20.10999870300293
2011-03-01,BP03,20.10999870300293
2011-03-01,BP05,20.12599754333496
2011-03-01,BP06,20.157997131347656
2011-03-01,BP08,19.76199722290039
2011-03-01,BP10,19.613998413085938
2011-03-01,BP13,20.08399772644043
2011-03-01,BP14,19.797998428344727
2011-03-01,LH01,19.797998428344727
2011-03-01,LH02,19.797998428344727
2011-03-01,LH07,19.795997619628906
2011-03-01,LH10,19.619997024536133
2011-03-01,PB02,20.12599754333496
2011-03-01,PB03,19.343997955322266
2011-03-01,PB10,19.343997955322266
2011-03-01,PB11,20.12599754333496
2011-03-01,PL02,20.113998413085937
2011-03-01,PL03,20.113998413085937
2011-03-01,PL14,20.10999870300293
2011-03-01,PL16,20.10999870300293
2011-04-01,BP01,12.09399700164795
2011-04-01,BP02,12.737997055053711
2011-04-01,BP03,12.737997055053711
2011-04-01,BP05,13.109997749328613
